delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,1000,exp,302,14,8,space,3.1657493,None,200,1,[1.977743300027214],[1.9777536001056433],8,14,302,19,2390.831893,,2390.817095,2390.831893,2391.831237,2391.831237,2391.831237,2395.012461,space,3.1657493,None,2395.015432,2395.428069,2395.78281,2395.757914,2395.759172,2395.78281,2395.78281,2395.78281,2397.76092,200,1,[1.977743300027214],[1.9777536001056433],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,303,15,8,space,4.5784554,None,200,1,[5.651827499968931],[5.651836800039746],8,15,303,10,2397.77585,,2397.761225,2397.77585,2398.774555,2398.774555,2398.791357,2403.355193,space,4.5784554,None,2403.357747,2403.770853,2404.114737,2404.099567,2404.100827,2404.114737,2404.114737,2404.114737,2409.766924,200,1,[5.651827499968931],[5.651836800039746],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,304,16,8,space,0.4602797,None,300,1,[2.040245599928312],[2.0402564000105485],8,16,304,16,2409.782095,,2409.767196,2409.782095,2410.781113,2410.781113,2410.797887,2411.24844,space,0.4602797,None,2411.250522,2411.663726,2411.955157,2411.932032,2411.93273,2411.955157,2411.955157,2411.955157,2413.995774,300,1,[2.040245599928312],[2.0402564000105485],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,305,17,8,space,0.3231862,None,100,1,[1.7687530000694096],[1.7687628000276163],8,17,305,18,2414.011698,,2413.996129,2414.011698,2415.011028,2415.011028,2415.011028,2415.344682,space,0.3231862,None,2415.34723,2415.443903,2415.774274,2415.75851,2415.759594,2415.774274,2415.774274,2415.774274,2417.543424,100,1,[1.7687530000694096],[1.7687628000276163],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,306,18,8,space,0.2585274,None,100,1,[1.5993726999731734],[1.5993824999313802],8,18,306,12,2417.55868,,2417.543727,2417.55868,2418.557358,2418.557358,2418.573915,2418.824247,space,0.2585274,None,2418.825604,2418.923612,2419.207566,2419.190953,2419.191702,2419.207566,2419.207566,2419.207566,2420.807294,100,1,[1.5993726999731734],[1.5993824999313802],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,307,19,8,space,0.2599564,None,100,1,[0.9771414999850094],[0.9771510999416932],8,19,307,27,2420.822374,,2420.807566,2420.822374,2421.821819,2421.821819,2421.837978,2422.088736,space,0.2599564,None,2422.09137,2422.188006,2422.460669,2422.438301,2422.439064,2422.460669,2422.460669,2422.460669,2423.438193,100,1,[0.9771414999850094],[0.9771510999416932],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,308,20,8,space,0.2964229,None,400,1,[3.204299700097181],[3.2043168999953195],8,20,308,2,2423.453491,,2423.438526,2423.453491,2424.45278,2424.45278,2424.45278,2424.752758,space,0.2964229,None,2424.755186,2425.468497,2425.79508,2425.771592,2425.772349,2425.79508,2425.79508,2425.79508,2429.000001,400,1,[3.204299700097181],[3.2043168999953195],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,309,21,8,space,0.2774201,None,100,1,[1.8428505000192672],[1.842860099975951],8,21,309,15,2429.015427,,2429.000552,2429.015427,2430.014543,2430.014543,2430.014543,2430.298289,space,0.2774201,None,2430.300711,2430.397476,2430.703849,2430.688514,2430.689202,2430.703849,2430.703849,2430.703849,2432.547073,100,1,[1.8428505000192672],[1.842860099975951],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,310,22,8,space,0.4490523,None,200,1,[2.4341014000819996],[2.4341185999801382],8,22,310,25,2432.562236,,2432.547382,2432.562236,2433.560953,2433.560953,2433.577877,2434.011486,space,0.4490523,None,2434.013966,2434.410632,2434.710826,2434.694791,2434.69519,2434.710826,2434.710826,2434.710826,2437.145479,200,1,[2.4341014000819996],[2.4341185999801382],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,311,23,8,space,0.2480863,None,200,1,[2.016879400005564],[2.0168913999805227],8,23,311,7,2437.14939,,2437.145946,2437.14939,2438.156913,2438.156913,2438.156913,2438.407256,space,0.2480863,None,2438.409189,2438.822918,2439.155405,2439.118386,2439.119021,2439.155405,2439.155405,2439.155405,2441.172722,200,1,[2.016879400005564],[2.0168913999805227],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,312,24,8,space,1.1873246,None,300,1,[2.955374600016512],[2.9553901000181213],8,24,312,34,2441.187643,,2441.173041,2441.187643,2442.186701,2442.186701,2442.186701,2443.386195,space,1.1873246,None,2443.387939,2443.801901,2444.112109,2444.093599,2444.094287,2444.112109,2444.112109,2444.112109,2447.067995,300,1,[2.955374600016512],[2.9553901000181213],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,313,25,8,space,12.7168119,None,400,1,[4.973308600019664],[4.97332530003041],8,25,313,11,2447.082405,,2447.068398,2447.082405,2448.081529,2448.081529,2448.081529,2460.805198,space,12.7168119,None,2460.807946,2461.520477,2461.843123,2461.823572,2461.824651,2461.843123,2461.843123,2461.843123,2466.816991,400,1,[4.973308600019664],[4.97332530003041],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,314,26,8,space,0.2818755,None,100,1,[2.636136499932036],[2.6361464998917654],8,26,314,3,2466.832455,,2466.817453,2466.832455,2467.831363,2467.831363,2467.848167,2468.114899,space,0.2818755,None,2468.116352,2468.214007,2468.526828,2468.509313,2468.509922,2468.526828,2468.526828,2468.526828,2471.163367,100,1,[2.636136499932036],[2.6361464998917654],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,315,27,8,space,0.9934241,None,300,1,[3.763616199954413],[3.763626700034365],8,27,315,32,2471.178634,,2471.163688,2471.178634,2472.17788,2472.17788,2472.17788,2473.177595,space,0.9934241,None,2473.180107,2473.893007,2474.2099,2474.196562,2474.196964,2474.2099,2474.2099,2474.2099,2477.97395,300,1,[3.763616199954413],[3.763626700034365],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,316,28,8,space,3.8508296,None,100,1,[2.63204170006793],[2.6320562000619248],8,28,316,30,2477.989102,,2477.974261,2477.989102,2478.988597,2478.988597,2478.988597,2482.852499,space,3.8508296,None,2482.855203,2482.951797,2483.268554,2483.253558,2483.254572,2483.268554,2483.268554,2483.268554,2485.901134,100,1,[2.63204170006793],[2.6320562000619248],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,317,29,8,space,0.7974222,None,300,1,[2.274394700070843],[2.27440450002905],8,29,317,35,2485.915386,,2485.901572,2485.915386,2486.914912,2486.914912,2486.914912,2487.71516,space,0.7974222,None,2487.717919,2488.430141,2488.787377,2488.760595,2488.762625,2488.787377,2488.787377,2488.787377,2491.062119,300,1,[2.274394700070843],[2.27440450002905],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,318,30,8,space,0.775986,None,200,1,[5.078971500042826],[5.078991299960762],8,30,318,22,2491.077958,,2491.062397,2491.077958,2492.077195,2492.077195,2492.077195,2492.859591,space,0.775986,None,2492.860318,2493.259076,2493.526782,2493.512041,2493.512431,2493.526782,2493.526782,2493.526782,2498.606415,200,1,[5.078971500042826],[5.078991299960762],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,319,31,8,space,0.2733051,None,500,1,[1.7501479999627918],[1.7501580000389367],8,31,319,14,2498.62091,,2498.606828,2498.62091,2499.620382,2499.620382,2499.620382,2499.904652,space,0.2733051,None,2499.907404,2500.619359,2500.93512,2500.909514,2500.910591,2500.93512,2500.93512,2500.93512,2502.685636,500,1,[1.7501479999627918],[1.7501580000389367],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,320,32,8,space,0.2989665,None,300,1,[3.240647300030105],[3.240657800110057],8,32,320,26,2502.701171,,2502.685948,2502.701171,2503.70039,2503.70039,2503.70039,2504.0008,space,0.2989665,None,2504.00403,2504.716192,2505.022776,2505.009373,2505.010133,2505.022776,2505.022776,2505.022776,2508.263773,300,1,[3.240647300030105],[3.240657800110057],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,321,33,8,space,0.9826712,None,100,1,[2.9679699999978766],[2.9679800999583676],8,33,321,9,2508.279525,,2508.264054,2508.279525,2509.278762,2509.278762,2509.295475,2510.262318,space,0.9826712,None,2510.263878,2510.377908,2510.691034,2510.67565,2510.676746,2510.691034,2510.691034,2510.691034,2513.659368,100,1,[2.9679699999978766],[2.9679800999583676],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,322,34,8,space,0.2686747,None,300,1,[6.666438800049946],[6.666449200012721],8,34,322,17,2513.674597,,2513.659645,2513.674597,2514.674211,2514.674211,2514.674211,2514.957821,space,0.2686747,None,2514.960322,2515.67329,2515.967948,2515.939775,2515.940468,2515.967948,2515.967948,2515.967948,2522.634866,300,1,[6.666438800049946],[6.666449200012721],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,323,35,8,space,0.128985,None,200,1,[27.619288100046106],[27.619298800011165],8,35,323,23,2522.650328,,2522.635179,2522.650328,2523.649656,2523.649656,2523.649656,2523.783499,space,0.128985,None,2523.785753,2524.499084,2524.789789,2524.767418,2524.76817,2524.789789,2524.789789,2524.789789,2552.40948,200,1,[27.619288100046106],[27.619298800011165],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,324,0,9,space,0.2644808,None,400,1,[1.7473039000760764],[1.7473142000380903],9,0,324,23,2552.424553,,2552.409802,2552.424553,2553.423652,2553.423652,2553.423652,2553.691035,space,0.2644808,None,2553.693495,2554.406236,2554.707892,2554.694524,2554.695241,2554.707892,2554.707892,2554.707892,2556.455572,400,1,[1.7473039000760764],[1.7473142000380903],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,325,1,9,space,12.8658044,None,100,1,[1.648981900070794],[1.6489915000274777],9,1,325,0,2556.47103,,2556.455918,2556.47103,2557.470341,2557.470341,2557.486848,2570.343141,space,12.8658044,None,2570.34587,2570.458557,2570.775882,2570.758522,2570.759596,2570.775882,2570.775882,2570.775882,2572.425258,100,1,[1.648981900070794],[1.6489915000274777],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,326,2,9,space,0.371128,None,200,1,[3.5080842000897974],[3.508094000048004],9,2,326,4,2572.44009,,2572.425567,2572.44009,2573.439757,2573.439757,2573.439757,2573.823021,space,0.371128,None,2573.825694,2574.222325,2574.528559,2574.51407,2574.514447,2574.528559,2574.528559,2574.528559,2578.037045,200,1,[3.5080842000897974],[3.508094000048004],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,327,3,9,space,0.4501097,None,300,1,[2.4215911999344826],[2.421606299933046],9,3,327,32,2578.051874,,2578.037364,2578.051874,2579.051536,2579.051536,2579.051536,2579.518422,space,0.4501097,None,2579.521404,2580.233625,2580.543631,2580.516959,2580.517746,2580.543631,2580.543631,2580.543631,2582.965751,300,1,[2.4215911999344826],[2.421606299933046],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,328,4,9,space,0.4779732,None,100,1,[22.391996399965137],[22.392006600042805],9,4,328,34,2582.98226,,2582.966187,2582.98226,2583.980218,2583.980218,2583.996907,2584.463985,space,0.4779732,None,2584.466809,2584.879751,2585.202481,2585.179587,2585.180625,2585.202481,2585.202481,2585.202481,2607.594857,100,1,[22.391996399965137],[22.392006600042805],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,329,5,9,space,0.3738557,None,400,1,[1.2231281000422314],[1.2231386000057682],9,5,329,35,2607.609802,,2607.595175,2607.609802,2608.609025,2608.609025,2608.609025,2608.992837,space,0.3738557,None,2608.995273,2609.707668,2610.01791,2610.003586,2610.004347,2610.01791,2610.01791,2610.01791,2611.241402,400,1,[1.2231281000422314],[1.2231386000057682],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,330,6,9,space,0.3090258,None,100,1,[5.894117199932225],[5.894127400009893],9,6,330,12,2611.256692,,2611.241688,2611.256692,2612.25569,2612.25569,2612.272432,2612.572804,space,0.3090258,None,2612.575501,2612.672265,2612.956379,2612.938798,2612.939241,2612.956379,2612.956379,2612.956379,2618.850858,100,1,[5.894117199932225],[5.894127400009893],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,331,7,9,space,0.2551364,None,200,1,[3.074537199921906],[3.074548300006427],9,7,331,10,2618.866411,,2618.851138,2618.866411,2619.865799,2619.865799,2619.865799,2620.132944,space,0.2551364,None,2620.135335,2620.548575,2620.855162,2620.834007,2620.835186,2620.855162,2620.855162,2620.855162,2623.930068,200,1,[3.074537199921906],[3.074548300006427],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,332,8,9,space,0.7825593,None,100,1,[1.547893499955535],[1.5479036000324413],9,8,332,9,2623.945376,,2623.930409,2623.945376,2624.944878,2624.944878,2624.944878,2625.728351,space,0.7825593,None,2625.729938,2625.843801,2626.195217,2626.169732,2626.170769,2626.195217,2626.195217,2626.195217,2627.743504,100,1,[1.547893499955535],[1.5479036000324413],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,333,9,9,space,1.5510985,None,300,1,[10.183777899947017],[10.183787300018594],9,9,333,3,2627.758704,,2627.743769,2627.758704,2628.757877,2628.757877,2628.757877,2630.324462,space,1.5510985,None,2630.327288,2630.439678,2630.764728,2630.747124,2630.748246,2630.764728,2630.764728,2630.764728,2640.948857,300,1,[10.183777899947017],[10.183787300018594],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,334,10,9,space,0.3218558,None,600,1,[4.334252999979071],[4.334263800061308],9,10,334,29,2640.96411,,2640.94912,2640.96411,2641.963391,2641.963391,2641.980013,2642.296838,space,0.3218558,None,2642.299539,2643.012285,2643.358004,2643.331837,2643.332896,2643.358004,2643.358004,2643.358004,2647.692647,600,1,[4.334252999979071],[4.334263800061308],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,335,11,9,space,0.3490527,None,500,1,[1.3582208999432623],[1.358231300022453],9,11,335,20,2647.708214,,2647.692914,2647.708214,2648.707542,2648.707542,2648.707542,2649.057689,space,0.3490527,None,2649.060114,2649.773274,2650.114364,2650.091652,2650.092684,2650.114364,2650.114364,2650.114364,2651.472932,500,1,[1.3582208999432623],[1.358231300022453],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,336,12,9,space,0.2886651,None,100,1,[1.5411185000557452],[1.5411396000999957],9,12,336,15,2651.488257,,2651.473193,2651.488257,2652.487558,2652.487558,2652.503875,2652.787616,space,0.2886651,None,2652.790131,2652.887144,2653.197107,2653.17484,2653.175781,2653.197107,2653.197107,2653.197107,2654.738898,100,1,[1.5411185000557452],[1.5411396000999957],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,337,13,9,space,0.2731227,None,200,1,[2.6101465000538155],[2.610157100018114],9,13,337,26,2654.751826,,2654.739273,2654.751826,2655.751162,2655.751162,2655.751162,2656.035205,space,0.2731227,None,2656.037928,2656.750473,2657.040389,2657.017161,2657.018009,2657.040389,2657.040389,2657.040389,2659.650907,200,1,[2.6101465000538155],[2.610157100018114],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,338,14,9,space,0.3400602,None,100,1,[1.9450114000355825],[1.945020699989982],9,14,338,33,2659.664532,,2659.65118,2659.664532,2660.663759,2660.663759,2660.663759,2661.013939,space,0.3400602,None,2661.016459,2661.113114,2661.434012,2661.408693,2661.409631,2661.434012,2661.434012,2661.434012,2663.379404,100,1,[1.9450114000355825],[1.945020699989982],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,339,15,9,space,0.3388227,None,100,1,[1.3517788000172004],[1.3517892999807373],9,15,339,18,2663.394506,,2663.379666,2663.394506,2664.393842,2664.393842,2664.393842,2664.743956,space,0.3388227,None,2664.746469,2664.859731,2665.190724,2665.166835,2665.167792,2665.190724,2665.190724,2665.190724,2666.542876,100,1,[1.3517788000172004],[1.3517892999807373],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,340,16,9,space,0.2469562,None,400,1,[2.4835276999510825],[2.483537400024943],9,16,340,17,2666.55813,,2666.543145,2666.55813,2667.55789,2667.55789,2667.55789,2667.807901,space,0.2469562,None,2667.810602,2668.523499,2668.854945,2668.83781,2668.838921,2668.854945,2668.854945,2668.854945,2671.338818,400,1,[2.4835276999510825],[2.483537400024943],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,341,17,9,space,0.5753691,None,200,1,[1.9868709000293165],[1.9868903000606224],9,17,341,25,2671.354031,,2671.339075,2671.354031,2672.353559,2672.353559,2672.353559,2672.936711,space,0.5753691,None,2672.939187,2673.336039,2673.637643,2673.618979,2673.619582,2673.637643,2673.637643,2673.637643,2675.62515,200,1,[1.9868709000293165],[1.9868903000606224],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,342,18,9,space,0.0216645,None,200,1,[2.9888274000259116],[2.9888374999864027],9,18,342,22,2675.63347,,2675.625662,2675.63347,2676.632607,2676.632607,2676.632607,2676.6664,space,0.0216645,None,2676.667699,2677.065475,2677.37494,2677.35304,2677.353743,2677.37494,2677.37494,2677.37494,2680.364139,200,1,[2.9888274000259116],[2.9888374999864027],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,343,19,9,space,0.5425183,None,300,1,[2.2415051999269053],[2.2415208999300376],9,19,343,19,2680.379583,,2680.364488,2680.379583,2681.378811,2681.378811,2681.378811,2681.928967,space,0.5425183,None,2681.931545,2682.328183,2682.635141,2682.619638,2682.620362,2682.635141,2682.635141,2682.635141,2684.877165,300,1,[2.2415051999269053],[2.2415208999300376],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,344,20,9,space,0.6233985,None,400,1,[2.2883517999434844],[2.2883618000196293],9,20,344,14,2684.892015,,2684.877558,2684.892015,2685.891788,2685.891788,2685.891788,2686.525212,space,0.6233985,None,2686.527679,2687.240525,2687.533957,2687.511398,2687.512148,2687.533957,2687.533957,2687.533957,2689.82267,400,1,[2.2883517999434844],[2.2883618000196293],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,345,21,9,space,0.5376851,None,300,1,[1.6473748999414966],[1.6473889999324456],9,21,345,11,2689.838225,,2689.822936,2689.838225,2690.837499,2690.837499,2690.837499,2691.387673,space,0.5376851,None,2691.390186,2692.102715,2692.371626,2692.357068,2692.357461,2692.371626,2692.371626,2692.371626,2694.019371,300,1,[1.6473748999414966],[1.6473889999324456],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,346,22,9,space,0.4274572,None,200,1,[2.4196882999967784],[2.419698500074446],9,22,346,1,2694.03441,,2694.019681,2694.03441,2695.033829,2695.033829,2695.033829,2695.467609,space,0.4274572,None,2695.469193,2695.883113,2696.195014,2696.170791,2696.172055,2696.195014,2696.195014,2696.195014,2698.615088,200,1,[2.4196882999967784],[2.419698500074446],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,347,23,9,space,0.3806075,None,200,1,[2.2767380999866873],[2.276748500065878],9,23,347,28,2698.630479,,2698.615398,2698.630479,2699.629717,2699.629717,2699.629717,2700.013096,space,0.3806075,None,2700.015823,2700.412455,2700.719935,2700.697264,2700.69806,2700.719935,2700.719935,2700.719935,2702.997049,200,1,[2.2767380999866873],[2.276748500065878],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,348,24,9,space,0.7909705,None,300,1,[3.8945286000380293],[3.894538399996236],9,24,348,16,2703.009688,,2702.997372,2703.009688,2704.009403,2704.009403,2704.009403,2704.809004,space,0.7909705,None,2704.811518,2705.208171,2705.527623,2705.504501,2705.505231,2705.527623,2705.527623,2705.527623,2709.422527,300,1,[3.8945286000380293],[3.894538399996236],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,349,25,9,space,0.4512504,None,100,1,[2.065638400032185],[2.0656481999903917],9,25,349,24,2709.437905,,2709.422838,2709.437905,2710.437087,2710.437087,2710.453679,2710.903661,space,0.4512504,None,2710.906166,2711.002937,2711.286569,2711.269834,2711.270218,2711.286569,2711.286569,2711.286569,2713.35258,100,1,[2.065638400032185],[2.0656481999903917],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,350,26,9,space,0.3655842,None,200,1,[2.2676902998937294],[2.2676996999653056],9,26,350,6,2713.367352,,2713.352887,2713.367352,2714.367083,2714.367083,2714.367083,2714.734062,space,0.3655842,None,2714.735996,2714.84946,2715.197625,2715.172907,2715.173921,2715.197625,2715.197625,2715.197625,2717.46567,200,1,[2.2676902998937294],[2.2676996999653056],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,351,27,9,space,1.0061761,None,200,1,[7.4879884999245405],[7.4879982999991626],9,27,351,30,2717.480397,,2717.465931,2717.480397,2718.479716,2718.479716,2718.479716,2719.496559,space,1.0061761,None,2719.498972,2719.595685,2719.885275,2719.86313,2719.863817,2719.885275,2719.885275,2719.885275,2727.373643,200,1,[7.4879884999245405],[7.4879982999991626],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,352,28,9,space,0.3944787,None,200,1,[2.7996962999459356],[2.799706299905665],9,28,352,5,2727.388703,,2727.373965,2727.388703,2728.388128,2728.388128,2728.388128,2728.788169,space,0.3944787,None,2728.790602,2729.503684,2729.852062,2729.83482,2729.836072,2729.852062,2729.852062,2729.852062,2732.652154,200,1,[2.7996962999459356],[2.799706299905665],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,353,29,9,space,0.5922087,None,200,1,[3.0753979000728577],[3.075415400089696],9,29,353,7,2732.667314,,2732.652464,2732.667314,2733.666941,2733.666941,2733.666941,2734.266663,space,0.5922087,None,2734.269076,2734.682442,2734.955275,2734.932968,2734.933707,2734.955275,2734.955275,2734.955275,2738.031265,200,1,[3.0753979000728577],[3.075415400089696],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,354,30,9,space,2.8518313,None,300,1,[1.778422899893485],[1.778432699968107],9,30,354,2,2738.045941,,2738.031716,2738.045941,2739.045614,2739.045614,2739.045614,2741.910048,space,2.8518313,None,2741.912493,2742.625693,2742.929403,2742.912934,2742.913912,2742.929403,2742.929403,2742.929403,2744.708204,300,1,[1.778422899893485],[1.778432699968107],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,355,31,9,space,0.4213722,None,100,1,[1.4098676000721753],[1.4098778000334278],9,31,355,27,2744.723831,,2744.708466,2744.723831,2745.723076,2745.723076,2745.723076,2746.156696,space,0.4213722,None,2746.159175,2746.255873,2746.545143,2746.522796,2746.523533,2746.545143,2746.545143,2746.545143,2747.955374,100,1,[1.4098676000721753],[1.4098778000334278],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
